심화행동라벨,시도,시군구,예측분류,투자검토분류,상승확률점수,투자적합성점수,price_12m_change_pct,trade_recovery_pct,recent_jeonse_ratio_3m,recent_jeonse_share_3m,recent_wolse_share_3m,sale_turn_ym,jeonse_turn_ym,lead_lag_months,임차수요기반양호,월세비중높음,임차선행,기다림필요,임차검증메모
회피,경기도,동두천시,하락,즉시 제외,44.41594856343619,18.188531210338063,12.633997527979313,-4.61538461538461,79.1,62.5,37.5,202410,202403,-7.0,아니오,아니오,예,아니오,"전세가율 79.1%, 월세비중 37.5%, 전세가 매매보다 7개월 선행, 임차 선행"
회피,전북특별자치도,남원시,하락,즉시 제외,44.21262333767424,11.192333389681792,-6.036656784038962,-27.083333333333336,76.19,30.0,70.0,202310,202301,-9.0,아니오,예,예,아니오,"전세가율 76.2%, 월세비중 70.0%, 전세가 매매보다 9개월 선행, 월세 비중 높음, 임차 선행"
회피,강원특별자치도,속초시,하락,즉시 제외,44.12896367751435,36.060840236019544,-12.085528875057472,-4.524886877828049,66.725,60.714285714285715,39.285714285714285,202303,202403,12.0,아니오,아니오,아니오,아니오,"전세가율 66.7%, 월세비중 39.3%, 매매가 전세보다 12개월 선행"
회피,충청북도,진천군,하락,즉시 제외,43.578103615514,29.374049119756577,16.66751855194457,7.222222222222219,72.58,48.421052631578945,51.578947368421055,202401,202303,-10.0,아니오,예,예,아니오,"전세가율 72.6%, 월세비중 51.6%, 전세가 매매보다 10개월 선행, 월세 비중 높음, 임차 선행"
회피,광주광역시,동구,하락,즉시 제외,43.47013176117642,45.825706166936335,3.605840755676693,1.724137931034475,70.79,57.4468085106383,42.5531914893617,202311,202309,-2.0,아니오,예,예,아니오,"전세가율 70.8%, 월세비중 42.6%, 전세가 매매보다 2개월 선행, 월세 비중 높음, 임차 선행"
회피,대구광역시,서구,하락,즉시 제외,43.175287771643525,41.87007118688637,54.129706288745005,102.82485875706216,59.42,28.26086956521739,71.73913043478261,202310,202307,-3.0,아니오,예,아니오,아니오,"전세가율 59.4%, 월세비중 71.7%, 전세가 매매보다 3개월 선행, 월세 비중 높음"
회피,전라남도,해남군,하락,즉시 제외,43.006821357309114,9.789176266029123,-21.84741005009794,18.181818181818187,,0.0,100.0,202301,202305,4.0,아니오,예,아니오,아니오,"월세비중 100.0%, 매매가 전세보다 4개월 선행, 월세 비중 높음"
회피,대구광역시,남구,하락,즉시 제외,42.804516515022286,38.30195260826283,18.726056315360996,15.686274509803932,66.23,66.42857142857143,33.57142857142857,202401,202401,0.0,아니오,아니오,예,아니오,"전세가율 66.2%, 월세비중 33.6%, 전세와 매매 전환 시점이 거의 동시, 임차 선행"
회피,서울특별시,중구,하락,즉시 제외,42.59461946715957,49.44220392238939,-10.897125958769694,-29.218106995884774,43.56,57.54716981132076,42.45283018867924,202307,202311,4.0,아니오,예,아니오,아니오,"전세가율 43.6%, 월세비중 42.5%, 매매가 전세보다 4개월 선행, 월세 비중 높음"
회피,경상북도,경주시,하락,즉시 제외,42.27847859052604,38.272812405247386,39.873153641556854,3.010752688172036,78.875,76.21621621621621,23.783783783783782,202401,202312,-1.0,예,아니오,예,아니오,"전세가율 78.9%, 월세비중 23.8%, 전세가 매매보다 1개월 선행, 임차 수요 기반 양호, 임차 선행"
회피,경기도,여주시,하락,즉시 제외,41.06603962054885,24.82039599550286,53.32499158005044,-6.214689265536721,78.48,69.87951807228916,30.120481927710845,202401,202401,0.0,아니오,아니오,예,아니오,"전세가율 78.5%, 월세비중 30.1%, 전세와 매매 전환 시점이 거의 동시, 임차 선행"
회피,전라남도,영광군,하락,즉시 제외,40.73649017122621,21.36057378830689,14.947230671550882,7.14285714285714,78.26,60.0,40.0,202302,202302,0.0,아니오,예,예,아니오,"전세가율 78.3%, 월세비중 40.0%, 전세와 매매 전환 시점이 거의 동시, 월세 비중 높음, 임차 선행"
회피,전라남도,고흥군,하락,즉시 제외,40.243519186402544,15.409693544881549,,-4.347826086956519,67.495,80.0,20.0,202404,202401,-3.0,예,아니오,예,아니오,"전세가율 67.5%, 월세비중 20.0%, 전세가 매매보다 3개월 선행, 임차 수요 기반 양호, 임차 선행"
회피,서울특별시,종로구,하락,즉시 제외,39.22534588216864,41.58545780439572,-23.05966392963368,-17.68707482993197,53.33,50.37593984962406,49.62406015037594,202309,202310,1.0,아니오,예,아니오,아니오,"전세가율 53.3%, 월세비중 49.6%, 매매가 전세보다 1개월 선행, 월세 비중 높음"
회피,인천광역시,동구,하락,즉시 제외,39.00583276452606,25.877063762306097,6.116959628020546,-19.047619047619047,76.19,47.61904761904762,52.38095238095238,202312,202402,2.0,아니오,예,아니오,아니오,"전세가율 76.2%, 월세비중 52.4%, 매매가 전세보다 2개월 선행, 월세 비중 높음"
회피,경상북도,문경시,하락,즉시 제외,38.10323350807764,10.15667554825709,-14.912593340831624,-8.62068965517241,73.17,25.0,75.0,202302,202301,-1.0,아니오,예,예,아니오,"전세가율 73.2%, 월세비중 75.0%, 전세가 매매보다 1개월 선행, 월세 비중 높음, 임차 선행"
회피,강원특별자치도,영월군,하락,즉시 제외,37.28516213560432,17.633123234079548,14.977324604866226,-34.78260869565217,,0.0,100.0,202301,202301,0.0,아니오,예,아니오,아니오,"월세비중 100.0%, 전세와 매매 전환 시점이 거의 동시, 월세 비중 높음"
회피,경기도,포천시,하락,즉시 제외,36.59863728847262,20.704650894464702,26.371518893880182,-21.89349112426036,69.33500000000001,71.1340206185567,28.8659793814433,202311,202402,3.0,예,아니오,아니오,아니오,"전세가율 69.3%, 월세비중 28.9%, 매매가 전세보다 3개월 선행, 임차 수요 기반 양호"
회피,강원특별자치도,삼척시,하락,즉시 제외,36.49844711756288,23.9420040195234,55.19123754397113,4.4117647058823595,80.59,35.0,65.0,202301,202301,0.0,아니오,예,예,아니오,"전세가율 80.6%, 월세비중 65.0%, 전세와 매매 전환 시점이 거의 동시, 월세 비중 높음, 임차 선행"
회피,충청북도,옥천군,하락,즉시 제외,36.00466689136052,19.36644207780917,-1.536299350232062,-38.0,73.62,46.15384615384615,53.84615384615385,202302,202303,1.0,아니오,예,아니오,아니오,"전세가율 73.6%, 월세비중 53.8%, 매매가 전세보다 1개월 선행, 월세 비중 높음"
회피,충청북도,단양군,하락,즉시 제외,35.920537176547654,23.125407520104325,19.867198434862487,-23.809523809523817,,,,202404,,,아니오,아니오,아니오,아니오,
회피,경기도,연천군,하락,즉시 제외,34.14936955967916,25.45207563573136,113.76173917442594,11.538461538461542,79.5,62.5,37.5,202302,202403,13.0,아니오,아니오,아니오,아니오,"전세가율 79.5%, 월세비중 37.5%, 매매가 전세보다 13개월 선행"
회피,전북특별자치도,부안군,하락,즉시 제외,33.972802707719175,6.761573570962834,32.64939345339448,-26.66666666666667,68.49,50.0,50.0,202304,202301,-3.0,아니오,예,예,아니오,"전세가율 68.5%, 월세비중 50.0%, 전세가 매매보다 3개월 선행, 월세 비중 높음, 임차 선행"
회피,전라남도,담양군,하락,즉시 제외,33.10945264893484,13.77526624646816,-7.413793103448274,-9.090909090909092,,33.333333333333336,66.66666666666667,202301,202310,9.0,아니오,예,아니오,아니오,"월세비중 66.7%, 매매가 전세보다 9개월 선행, 월세 비중 높음"
회피,제주특별자치도,서귀포시,하락,즉시 제외,32.3901715558678,34.78205221087203,26.495566005844463,3.472222222222232,72.29,46.93877551020408,53.06122448979592,202303,202303,0.0,아니오,예,예,아니오,"전세가율 72.3%, 월세비중 53.1%, 전세와 매매 전환 시점이 거의 동시, 월세 비중 높음, 임차 선행"
회피,경상북도,안동시,하락,즉시 제외,30.990092878494664,37.38366055688377,22.173139612324277,-2.066115702479343,83.87,45.714285714285715,54.285714285714285,202309,202303,-6.0,아니오,예,예,아니오,"전세가율 83.9%, 월세비중 54.3%, 전세가 매매보다 6개월 선행, 월세 비중 높음, 임차 선행"
회피,충청남도,금산군,하락,즉시 제외,30.204188609920383,21.239947837426648,70.71585548885082,-18.42105263157895,69.21,75.0,25.0,202311,202305,-6.0,예,아니오,예,아니오,"전세가율 69.2%, 월세비중 25.0%, 전세가 매매보다 6개월 선행, 임차 수요 기반 양호, 임차 선행"
회피,경상북도,성주군,하락,즉시 제외,27.570125211441663,9.22625516192132,15.5111387700551,0.0,,0.0,100.0,202409,,,아니오,예,아니오,아니오,"월세비중 100.0%, 월세 비중 높음"
회피,충청남도,보령시,하락,즉시 제외,27.54947821709119,23.176523622078935,23.207980426687392,-12.34567901234568,87.38,50.0,50.0,202303,202303,0.0,아니오,예,예,아니오,"전세가율 87.4%, 월세비중 50.0%, 전세와 매매 전환 시점이 거의 동시, 월세 비중 높음, 임차 선행"
회피,강원특별자치도,양양군,하락,즉시 제외,21.558278940014652,20.065203216692023,60.757800301222666,-19.23076923076923,,42.857142857142854,57.142857142857146,202302,202305,3.0,아니오,예,아니오,아니오,"월세비중 57.1%, 매매가 전세보다 3개월 선행, 월세 비중 높음"
